  config #19: 1787 placed=(0, 2, 3, 7, 10, 11, 14) {0: 'OPACIFICATIONS', 2: 'YUKES', 3: 'PREQUALIFIED', 7: 'BRAINWASHED', 10: 'ABRIDGED', 11: 'ZOOGAMETES', 14: 'EVOCATIVELY'}
  config #20: 1789 placed=(0, 1, 3, 7, 9, 11, 14) {0: 'OPACIFICATIONS', 1: 'XED', 3: 'PREQUALIFYING', 7: 'BRAINWASHED', 9: 'TWIGLIKE', 11: 'ZOOGAMETES', 14: 'EVOCATIVELY'}
  config #21: 1787 placed=(0, 1, 3, 6, 7, 11, 14) {0: 'OPACIFICATIONS', 1: 'XEROTIC', 3: 'PREQUALIFYING', 6: 'NARROWED', 7: 'BLADDERLIKE', 11: 'ZOOGAMETE', 14: 'ESTABLISHMENTS'}
  config #22: 1788 placed=(0, 2, 3, 7, 10, 11, 14) {0: 'OPACIFICATIONS', 2: 'YEARNINGS', 3: 'PREQUALIFIED', 7: 'BRANCHLIKE', 10: 'AMELIORATOR', 11: 'ZOOGAMETES', 14: 'EVOCATIVELY'}
  config #23: 1787 placed=(0, 1, 3, 7, 10, 11, 14) {0: 'OPACIFICATIONS', 1: 'XYLEM', 3: 'PREJUDGED', 7: 'BRAINWASHED', 10: 'AWAKENING', 11: 'ZOOGAMETES', 14: 'EQUIPPED'}
  config #24: 1789 placed=(0, 1, 3, 7, 10, 11, 14) {0: 'OPACIFICATION', 1: 'XEROTIC', 3: 'PREQUALIFIED', 7: 'BRAINWASHED', 10: 'AWAKENINGS', 11: 'ZOOGAMETE', 14: 'EVOCATIVELY'}
  config #25: 1787 placed=(0, 2, 3, 7, 10, 11, 14) {0: 'OPACIFICATION', 2: 'YEARNED', 3: 'PREQUALIFIED', 7: 'BRAINWASHING', 10: 'ASKEWNESS', 11: 'ZOOGAMETE', 14: 'EVOCATIVELY'}
  config #26: 1787 placed=(0, 2, 3, 7, 10, 11, 14) {0: 'OPACIFICATIONS', 2: 'YAULD', 3: 'PREQUALIFIED', 7: 'BRAINWASHING', 10: 'AWOKEN', 11: 'ZOOGAMETES', 14: 'EVOCATIVELY'}
  config #27: 1787 placed=(0, 1, 3, 7, 10, 11, 14) {0: 'OPACIFICATIONS', 1: 'XYLEMS', 3: 'PREINTERVIEWED', 7: 'BRAINWASHED', 10: 'AVOIDABLE', 11: 'ZOOGAMETE', 14: 'EQUIPPED'}
  config #28: 1788 placed=(0, 1, 3, 7, 10, 11, 14) {0: 'OPACIFICATIONS', 1: 'XENOPHILE', 3: 'PREADJUSTED', 7: 'BLADDERLIKE', 10: 'ASQUINT', 11: 'ZOOGAMETES', 14: 'EVOCATIVELY'}
  config #29: 1787 placed=(0, 1, 3, 4, 7, 11, 14) {0: 'OPACIFICATION', 1: 'XEROTIC', 3: 'PREQUALIFYING', 4: 'HOVERED', 7: 'BLADDERLIKE', 11: 'ZOOGAMETES', 14: 'ESTABLISHMENTS'}
  config #30: 1787 placed=(0, 1, 3, 7, 10, 11, 14) {0: 'OPACIFICATIONS', 1: 'XYLEMS', 3: 'PREINTERVIEWED', 7: 'BLADDERLIKE', 10: 'AQUIVER', 11: 'ZIGGED', 14: 'ESTABLISHMENTS'}
  config #31: 1787 placed=(0, 1, 3, 7, 10, 11, 14) {0: 'OPACIFICATION', 1: 'XIS', 3: 'PREQUALIFIED', 7: 'BRAINWASHING', 10: 'AWAKENED', 11: 'ZOOGAMETE', 14: 'EVOCATIVELY'}
  config #32: 1790 placed=(0, 1, 3, 4, 7, 11, 14) {0: 'OPACIFICATIONS', 1: 'XEROSES', 3: 'PREINTERVIEWING', 4: 'HOVERFLY', 7: 'BLADDERLIKE', 11: 'ZOOGAMETES', 14: 'EQUIPPING'}
  config #33: 1788 placed=(0, 1, 3, 5, 7, 11, 14) {0: 'OPACIFICATIONS', 1: 'XENOPHILES', 3: 'PRENUMBERED', 5: 'ESQUIRING', 7: 'BLADDERLIKE', 11: 'ZOOGAMETES', 14: 'EVOCATIVELY'}
  config #34: 1787 placed=(0, 1, 3, 4, 7, 11, 14) {0: 'OPACIFICATIONS', 1: 'XED', 3: 'PREQUALIFIES', 4: 'HOVERFLY', 7: 'BRAINWASHING', 11: 'ZOOGAMETE', 14: 'EJACULATING'}
  config #35: 1789 placed=(0, 2, 3, 7, 9, 11, 14) {0: 'OPACIFICATIONS', 2: 'YARROWS', 3: 'PREQUALIFIED', 7: 'BRANCHLIKE', 9: 'TWITTERING', 11: 'ZOOGAMETES', 14: 'EVOCATIVELY'}
  config #36: 1787 placed=(0, 2, 3, 7, 10, 11, 14) {0: 'OPACIFICATIONS', 2: 'YAWNED', 3: 'PREQUALIFYING', 7: 'BRUSHLIKE', 10: 'AMELIORATIVE', 11: 'ZOOGAMETES', 14: 'EJACULATING'}
  config #37: 1787 placed=(0, 1, 3, 7, 10, 11, 14) {0: 'OPACIFYING', 1: 'XEROSES', 3: 'PREQUALIFIED', 7: 'BRAINWASHED', 10: 'AMELIORATIVE', 11: 'ZOOGAMETES', 14: 'EJACULATING'}
  config #38: 1787 placed=(0, 2, 3, 7, 10, 11, 14) {0: 'OPACIFICATIONS', 2: 'YEANLINGS', 3: 'PREQUALIFIED', 7: 'BRANCHLIKE', 10: 'AJUGA', 11: 'ZOOGAMETE', 14: 'EVOCATIVELY'}
  config #39: 1787 placed=(0, 2, 3, 7, 11, 13, 14) {0: 'OPACIFICATIONS', 2: 'YAWED', 3: 'PREQUALIFYING', 7: 'BLADDERLIKE', 11: 'ZOOGAMETE', 13: 'NARROWING', 14: 'ESTABLISHMENTS'}
  config #40: 1787 placed=(0, 1, 3, 5, 7, 11, 14) {0: 'OPACIFICATIONS', 1: 'XENOPHILES', 3: 'PREJUDGING', 5: 'ESQUIRING', 7: 'BLADDERLIKE', 11: 'ZARFS', 14: 'EVOCATIVELY'}
  config #41: 1787 placed=(0, 1, 2, 3, 7, 11, 14) {0: 'OPACIFICATIONS', 1: 'XED', 2: 'YARROW', 3: 'PREQUALIFYING', 7: 'BRAINWASHING', 11: 'ZOOGAMETE', 14: 'EVOCATIVELY'}
  config #42: 1787 placed=(0, 2, 3, 7, 10, 11, 14) {0: 'OPACIFICATIONS', 2: 'YAWNED', 3: 'PREQUALIFYING', 7: 'BLADDERLIKE', 10: 'AMELIORATIVE', 11: 'ZIGGED', 14: 'ESTABLISHMENTS'}
  config #43: 1787 placed=(0, 1, 3, 4, 7, 11, 14) {0: 'OPACIFYING', 1: 'XEROTIC', 3: 'PREINTERVIEWED', 4: 'HOVERFLIES', 7: 'BRAINWASHING', 11: 'ZOOGAMETES', 14: 'EQUIPPED'}
  config #44: 1788 placed=(0, 1, 3, 4, 7, 11, 14) {0: 'OPACIFICATIONS', 1: 'XEROSES', 3: 'PREWORKING', 4: 'HOVERFLY', 7: 'BRAINWASHING', 11: 'ZOOGAMETE', 14: 'EQUIPPED'}
  config #45: 1790 placed=(0, 1, 3, 5, 7, 11, 14) {0: 'OPACIFICATIONS', 1: 'XENOPHILES', 3: 'PREMODIFYING', 5: 'ESQUIRED', 7: 'BLADDERLIKE', 11: 'ZOOGAMETES', 14: 'EJACULATING'}
  config #46: 1787 placed=(0, 2, 3, 6, 7, 11, 14) {0: 'OPACIFICATIONS', 2: 'YESTER', 3: 'PREQUALIFIED', 6: 'NUMBERED', 7: 'BRAINWASHING', 11: 'ZOOGAMETES', 14: 'EVOCATIVELY'}
  config #47: 1789 placed=(0, 2, 3, 7, 9, 11, 14) {0: 'OPACIFICATIONS', 2: 'YAULD', 3: 'PREQUALIFIED', 7: 'BRAINWASHING', 9: 'TWINKLERS', 11: 'ZOOGAMETE', 14: 'EVOCATIVELY'}
  config #48: 1787 placed=(0, 1, 2, 3, 7, 11, 14) {0: 'OPACIFICATIONS', 1: 'XEROSES', 2: 'YARAK', 3: 'PREQUALIFIED', 7: 'BRAINWASHING', 11: 'ZOOGENIES', 14: 'EVOCATIVELY'}
  config #49: 1787 placed=(0, 2, 3, 6, 7, 11, 14) {0: 'OPACIFICATIONS', 2: 'YAWNING', 3: 'PREQUALIFIED', 6: 'NUMBERING', 7: 'BLADDERLIKE', 11: 'ZOOGAMETES', 14: 'EVOCATIVELY'}
  config #50: 1787 placed=(0, 1, 3, 6, 7, 11, 14) {0: 'OPACIFICATIONS', 1: 'XIS', 3: 'PREQUALIFYING', 6: 'NEVERMORE', 7: 'BRAINWASHED', 11: 'ZOOGAMETES', 14: 'EJACULATING'}
  config #51: 1787 placed=(0, 1, 3, 7, 10, 11, 14) {0: 'OPACIFICATIONS', 1: 'XEROTIC', 3: 'PREQUALIFYING', 7: 'BRAINWASHED', 10: 'AWAKED', 11: 'ZOOLOGIES', 14: 'EJACULATING'}
  config #52: 1787 placed=(0, 1, 3, 7, 10, 11, 14) {0: 'OPACIFICATIONS', 1: 'XYLEM', 3: 'PREADJUSTED', 7: 'BRAINWASHED', 10: 'AWAKENING', 11: 'ZOOGAMETE', 14: 'EQUIPPED'}
  config #53: 1790 placed=(0, 1, 3, 7, 10, 11, 14) {0: 'OPACIFICATIONS', 1: 'XEROSES', 3: 'PREQUALIFYING', 7: 'BLADDERLIKE', 10: 'AMENORRHOEAS', 11: 'ZOOGAMETE', 14: 'EJACULATING'}
  config #54: 1787 placed=(0, 2, 3, 4, 7, 11, 14) {0: 'OPACIFICATIONS', 2: 'YEANLING', 3: 'PREQUALIFIED', 4: 'HEWERS', 7: 'BRAINWASHING', 11: 'ZOOGAMETE', 14: 'EVOCATIVELY'}
  config #55: 1787 placed=(0, 1, 3, 7, 10, 11, 14) {0: 'OPACIFICATION', 1: 'XED', 3: 'PREQUALIFIED', 7: 'BRAINWASHING', 10: 'ABASEMENTS', 11: 'ZOOGAMETES', 14: 'EVOCATIVELY'}
  config #56: 1787 placed=(0, 2, 3, 7, 9, 11, 14) {0: 'OPACIFICATIONS', 2: 'YARROWS', 3: 'PREADJUSTING', 7: 'BLADDERLIKE', 9: 'THENCEFORWARD', 11: 'ZOOGAMETES', 14: 'EQUALITY'}
  config #57: 1787 placed=(0, 2, 3, 7, 10, 11, 14) {0: 'OPACIFICATIONS', 2: 'YELD', 3: 'PREQUALIFYING', 7: 'BRAINWASHING', 10: 'AWAKED', 11: 'ZOOGAMETES', 14: 'EVOCATIVELY'}
  config #58: 1787 placed=(0, 1, 3, 4, 7, 11, 14) {0: 'OPACIFYING', 1: 'XEROTIC', 3: 'PREINTERVIEWED', 4: 'HOVERFLIES', 7: 'BRAINWASHING', 11: 'ZOOGAMETES', 14: 'EQUIPPERS'}
  config #59: 1787 placed=(0, 1, 3, 7, 10, 11, 14) {0: 'OPACIFICATION', 1: 'XEROSES', 3: 'PREQUALIFY', 7: 'BRANCHLIKE', 10: 'AMELIORATIVE', 11: 'ZOOGAMETES', 14: 'EJACULATING'}
  config #60: 1787 placed=(0, 2, 3, 6, 7, 11, 14) {0: 'OPACIFICATIONS', 2: 'YEARNINGS', 3: 'PREQUALIFIES', 6: 'NUMBERED', 7: 'BRANCHLIKE', 11: 'ZOOGAMETES', 14: 'EVOCATIVELY'}
  config #61: 1787 placed=(0, 1, 3, 7, 10, 11, 14) {0: 'OPACIFICATIONS', 1: 'XEROSES', 3: 'PREQUALIFYING', 7: 'BRANCHLIKE', 10: 'AVOIDER', 11: 'ZOOGAMETE', 14: 'EJACULATING'}
  config #62: 1788 placed=(0, 1, 3, 7, 10, 11, 14) {0: 'OPACIFYING', 1: 'XENOPHILES', 3: 'PREQUALIFIED', 7: 'BRAINWASHED', 10: 'AMELIORATIVE', 11: 'ZOOGAMETES', 14: 'EJACULATING'}
  config #63: 1787 placed=(0, 1, 3, 7, 10, 11, 14) {0: 'OPACIFICATIONS', 1: 'XYLEM', 3: 'PREADJUSTING', 7: 'BRAINWASHED', 10: 'AWAKENED', 11: 'ZOOGAMETE', 14: 'EQUIPPED'}
  config #64: 1787 placed=(0, 2, 3, 7, 10, 11, 14) {0: 'OPACIFICATIONS', 2: 'YAWNED', 3: 'PREQUALIFIES', 7: 'BRANCHLIKE', 10: 'ABUILDING', 11: 'ZOOGAMETES', 14: 'EVOCATIVELY'}
  config #65: 1787 placed=(0, 2, 3, 7, 10, 11, 14) {0: 'OPACIFICATIONS', 2: 'YEW', 3: 'PREQUALIFYING', 7: 'BRANCHLIKE', 10: 'AVOIDABLE', 11: 'ZOOGAMETES', 14: 'EJACULATING'}
  config #66: 1787 placed=(0, 2, 3, 7, 10, 11, 14) {0: 'OPACIFICATIONS', 2: 'YARAKS', 3: 'PREFORMULATED', 7: 'BRAINWASHING', 10: 'AMELIORATIVE', 11: 'ZOOLOGY', 14: 'EQUIPPING'}
  config #67: 1787 placed=(0, 1, 3, 7, 10, 11, 14) {0: 'OPACIFICATIONS', 1: 'XEROSES', 3: 'PREQUALIFYING', 7: 'BRUSHLIKE', 10: 'AMELIORATIVE', 11: 'ZOOGAMETE', 14: 'EJACULATING'}
  config #68: 1787 placed=(0, 2, 3, 7, 10, 11, 14) {0: 'OPACIFICATIONS', 2: 'YAWNED', 3: 'PREQUALIFIED', 7: 'BHAJIS', 10: 'AWAKENINGS', 11: 'ZOOGAMETES', 14: 'EVOCATIVELY'}
  config #69: 1787 placed=(0, 1, 3, 4, 7, 11, 14) {0: 'OPACIFICATIONS', 1: 'XEROTIC', 3: 'PREQUALIFYING', 4: 'HEWERS', 7: 'BRAINWASHED', 11: 'ZOOGAMETE', 14: 'EJACULATING'}
  config #70: 1787 placed=(0, 1, 3, 7, 10, 11, 14) {0: 'OPACIFICATIONS', 1: 'XYLEMS', 3: 'PREBOOKED', 7: 'BRAINWASHING', 10: 'AVENGEFUL', 11: 'ZOOGAMETES', 14: 'EQUIPPED'}
  config #71: 1787 placed=(0, 1, 3, 6, 7, 11, 14) {0: 'OPACIFICATIONS', 1: 'XI', 3: 'PREQUALIFIED', 6: 'NUMBERED', 7: 'BRAINWASHING', 11: 'ZOOGAMETES', 14: 'EVOCATIVELY'}
  config #72: 1788 placed=(0, 1, 2, 3, 7, 11, 14) {0: 'OPACIFICATIONS', 1: 'XEROSES', 2: 'YAWED', 3: 'PREQUALIFIED', 7: 'BRAINWASHING', 11: 'ZONETIME', 14: 'EVOCATIVELY'}
  config #73: 1787 placed=(0, 1, 3, 7, 10, 11, 14) {0: 'OPACIFICATIONS', 1: 'XEROSES', 3: 'PREQUALIFYING', 7: 'BLADDERLIKE', 10: 'AMENORRHOEAS', 11: 'ZONETIME', 14: 'EVOCATIVELY'}
  config #74: 1787 placed=(0, 2, 3, 7, 10, 11, 14) {0: 'OPACIFICATIONS', 2: 'YAWED', 3: 'PREQUALIFYING', 7: 'BOOZINESSES', 10: 'AMELIORATIVE', 11: 'ZOOGAMETE', 14: 'EJACULATING'}
  config #75: 1787 placed=(0, 2, 3, 7, 9, 11, 14) {0: 'OPACIFICATIONS', 2: 'YESES', 3: 'PREQUALIFIED', 7: 'BRAINWASHING', 9: 'TWADDLING', 11: 'ZOOGAMETE', 14: 'EVOCATIVELY'}
  config #76: 1787 placed=(0, 1, 3, 4, 7, 11, 14) {0: 'OPACIFICATIONS', 1: 'XED', 3: 'PRESURVEYED', 4: 'HOVERFLIES', 7: 'BRAINWASHING', 11: 'ZOOGAMETE', 14: 'EQUIPPING'}
  config #77: 1788 placed=(0, 1, 3, 7, 10, 11, 14) {0: 'OPACIFICATIONS', 1: 'XEROSES', 3: 'PREJUDGED', 7: 'BRAINWASHING', 10: 'AWAKENED', 11: 'ZOOGAMETE', 14: 'EVOCATIVELY'}
  config #78: 1788 placed=(0, 1, 3, 7, 9, 11, 14) {0: 'OPACIFICATIONS', 1: 'XEROTIC', 3: 'PREQUALIFIED', 7: 'BRAINWASHED', 9: 'TALLOWING', 11: 'ZOOGAMETES', 14: 'EVOCATIVELY'}
